Source,Target,Type,Id,Label,timeset,Weight,mmnt-edgetype
T1598.003,T1553.002,Undirected,26212,technique-technique,,1,technique<--->technique
T1598.003,T1195.002,Undirected,26213,technique-technique,,2,technique<--->technique
T1598.003,T1218.005,Undirected,26214,technique-technique,,3,technique<--->technique
T1598.003,T1218.010,Undirected,26215,technique-technique,,2,technique<--->technique
T1598.003,T1218.011,Undirected,26216,technique-technique,,4,technique<--->technique
T1598.003,T1082,Undirected,26217,technique-technique,,5,technique<--->technique
T1598.003,T1016,Undirected,26218,technique-technique,,6,technique<--->technique
T1598.003,T1049,Undirected,26219,technique-technique,,2,technique<--->technique
T1598.003,T1033,Undirected,26220,technique-technique,,5,technique<--->technique
T1598.003,T1216.001,Undirected,26221,technique-technique,,1,technique<--->technique
T1598.003,T1007,Undirected,26222,technique-technique,,1,technique<--->technique
T1598.003,T1569.002,Undirected,26223,technique-technique,,1,technique<--->technique
T1598.003,T1124,Undirected,26224,technique-technique,,1,technique<--->technique
T1598.003,T1221,Undirected,26225,technique-technique,,2,technique<--->technique
T1598.003,T1199,Undirected,26226,technique-technique,,2,technique<--->technique
T1598.003,T1552.001,Undirected,26227,technique-technique,,1,technique<--->technique
T1598.003,T1552.002,Undirected,26228,technique-technique,,1,technique<--->technique
T1598.003,T1550.001,Undirected,26229,technique-technique,,1,technique<--->technique
T1598.003,T1550.002,Undirected,26230,technique-technique,,3,technique<--->technique
T1598.003,T1550.003,Undirected,26231,technique-technique,,1,technique<--->technique
T1598.003,T1204.002,Undirected,26232,technique-technique,,7,technique<--->technique
T1598.003,T1204.001,Undirected,26233,technique-technique,,6,technique<--->technique
T1598.003,T1078,Undirected,26234,technique-technique,,4,technique<--->technique
T1598.003,T1078.004,Undirected,26235,technique-technique,,1,technique<--->technique
T1598.003,T1078.002,Undirected,26236,technique-technique,,1,technique<--->technique
T1598.003,T1078.003,Undirected,26237,technique-technique,,2,technique<--->technique
T1598.003,T1102,Undirected,26238,technique-technique,,1,technique<--->technique
T1598.003,T1102.002,Undirected,26239,technique-technique,,4,technique<--->technique
T1598.003,T1047,Undirected,26240,technique-technique,,2,technique<--->technique
T1566.001,T1566.002,Undirected,26241,technique-technique,,30,technique<--->technique
T1566.001,T1566.003,Undirected,26242,technique-technique,,6,technique<--->technique
T1566.001,T1542.003,Undirected,26243,technique-technique,,3,technique<--->technique
T1566.001,T1057,Undirected,26244,technique-technique,,20,technique<--->technique
T1566.001,T1055,Undirected,26245,technique-technique,,8,technique<--->technique
T1566.001,T1055.004,Undirected,26246,technique-technique,,1,technique<--->technique
T1566.001,T1055.001,Undirected,26247,technique-technique,,5,technique<--->technique
T1566.001,T1055.002,Undirected,26248,technique-technique,,1,technique<--->technique
T1566.001,T1055.012,Undirected,26249,technique-technique,,5,technique<--->technique
T1566.001,T1572,Undirected,26250,technique-technique,,4,technique<--->technique
T1566.001,T1090,Undirected,26251,technique-technique,,2,technique<--->technique
T1566.001,T1090.004,Undirected,26252,technique-technique,,1,technique<--->technique
T1566.001,T1090.002,Undirected,26253,technique-technique,,7,technique<--->technique
T1566.001,T1090.001,Undirected,26254,technique-technique,,4,technique<--->technique
T1566.001,T1090.003,Undirected,26255,technique-technique,,5,technique<--->technique
T1566.001,T1012,Undirected,26256,technique-technique,,7,technique<--->technique
T1566.001,T1620,Undirected,26257,technique-technique,,1,technique<--->technique
T1566.001,T1219,Undirected,26258,technique-technique,,6,technique<--->technique
T1566.001,T1021.001,Undirected,26259,technique-technique,,17,technique<--->technique
T1566.001,T1021.002,Undirected,26260,technique-technique,,9,technique<--->technique
T1566.001,T1021.004,Undirected,26261,technique-technique,,7,technique<--->technique
T1566.001,T1021.005,Undirected,26262,technique-technique,,2,technique<--->technique
T1566.001,T1021.006,Undirected,26263,technique-technique,,3,technique<--->technique
T1566.001,T1018,Undirected,26264,technique-technique,,13,technique<--->technique
T1566.001,T1091,Undirected,26265,technique-technique,,5,technique<--->technique
T1566.001,T1496,Undirected,26266,technique-technique,,1,technique<--->technique
T1566.001,T1014,Undirected,26267,technique-technique,,2,technique<--->technique
T1566.001,T1053.002,Undirected,26268,technique-technique,,2,technique<--->technique
T1566.001,T1053.003,Undirected,26269,technique-technique,,1,technique<--->technique
T1566.001,T1053.005,Undirected,26270,technique-technique,,31,technique<--->technique
T1566.001,T1029,Undirected,26271,technique-technique,,1,technique<--->technique
T1566.001,T1113,Undirected,26272,technique-technique,,9,technique<--->technique
T1566.001,T1593,Undirected,26273,technique-technique,,1,technique<--->technique
T1566.001,T1593.002,Undirected,26274,technique-technique,,1,technique<--->technique
T1566.001,T1593.001,Undirected,26275,technique-technique,,2,technique<--->technique
T1566.001,T1594,Undirected,26276,technique-technique,,2,technique<--->technique
T1566.001,T1505.001,Undirected,26277,technique-technique,,1,technique<--->technique
T1566.001,T1505.003,Undirected,26278,technique-technique,,13,technique<--->technique
T1566.001,T1489,Undirected,26279,technique-technique,,2,technique<--->technique
T1566.001,T1072,Undirected,26280,technique-technique,,2,technique<--->technique
T1566.001,T1518,Undirected,26281,technique-technique,,7,technique<--->technique
T1566.001,T1518.001,Undirected,26282,technique-technique,,14,technique<--->technique
T1566.001,T1608,Undirected,26283,technique-technique,,1,technique<--->technique
T1566.001,T1608.004,Undirected,26284,technique-technique,,4,technique<--->technique
T1566.001,T1608.001,Undirected,26285,technique-technique,,7,technique<--->technique
T1566.001,T1608.002,Undirected,26286,technique-technique,,2,technique<--->technique
T1566.001,T1528,Undirected,26287,technique-technique,,1,technique<--->technique
T1566.001,T1539,Undirected,26288,technique-technique,,1,technique<--->technique
T1566.001,T1558.003,Undirected,26289,technique-technique,,3,technique<--->technique
T1566.001,T1553.002,Undirected,26290,technique-technique,,14,technique<--->technique
T1566.001,T1553.006,Undirected,26291,technique-technique,,1,technique<--->technique
T1566.001,T1553.005,Undirected,26292,technique-technique,,2,technique<--->technique
T1566.001,T1195.002,Undirected,26293,technique-technique,,6,technique<--->technique
T1566.001,T1218,Undirected,26294,technique-technique,,1,technique<--->technique
T1566.001,T1218.003,Undirected,26295,technique-technique,,2,technique<--->technique
T1566.001,T1218.001,Undirected,26296,technique-technique,,4,technique<--->technique
T1566.001,T1218.004,Undirected,26297,technique-technique,,2,technique<--->technique
T1566.001,T1218.005,Undirected,26298,technique-technique,,13,technique<--->technique
T1566.001,T1218.007,Undirected,26299,technique-technique,,4,technique<--->technique
T1566.001,T1218.008,Undirected,26300,technique-technique,,1,technique<--->technique
T1566.001,T1218.010,Undirected,26301,technique-technique,,9,technique<--->technique
T1566.001,T1218.011,Undirected,26302,technique-technique,,14,technique<--->technique
T1566.001,T1082,Undirected,26303,technique-technique,,23,technique<--->technique
T1566.001,T1614.001,Undirected,26304,technique-technique,,1,technique<--->technique
T1566.001,T1016,Undirected,26305,technique-technique,,21,technique<--->technique
T1566.001,T1016.001,Undirected,26306,technique-technique,,2,technique<--->technique
T1566.001,T1049,Undirected,26307,technique-technique,,14,technique<--->technique
T1566.001,T1033,Undirected,26308,technique-technique,,19,technique<--->technique
T1566.001,T1216.001,Undirected,26309,technique-technique,,1,technique<--->technique
T1566.001,T1007,Undirected,26310,technique-technique,,5,technique<--->technique
T1566.001,T1569.002,Undirected,26311,technique-technique,,7,technique<--->technique
T1566.001,T1529,Undirected,26312,technique-technique,,3,technique<--->technique
T1566.001,T1124,Undirected,26313,technique-technique,,6,technique<--->technique
T1566.001,T1080,Undirected,26314,technique-technique,,3,technique<--->technique
T1566.001,T1221,Undirected,26315,technique-technique,,9,technique<--->technique
T1566.001,T1127.001,Undirected,26316,technique-technique,,1,technique<--->technique
T1566.001,T1199,Undirected,26317,technique-technique,,5,technique<--->technique
T1566.001,T1552.001,Undirected,26318,technique-technique,,5,technique<--->technique
T1566.001,T1552.002,Undirected,26319,technique-technique,,1,technique<--->technique
T1566.001,T1552.006,Undirected,26320,technique-technique,,1,technique<--->technique
T1566.001,T1552.004,Undirected,26321,technique-technique,,1,technique<--->technique
T1566.001,T1550,Undirected,26322,technique-technique,,1,technique<--->technique
T1566.001,T1550.001,Undirected,26323,technique-technique,,2,technique<--->technique
T1566.001,T1550.002,Undirected,26324,technique-technique,,4,technique<--->technique
T1566.001,T1550.003,Undirected,26325,technique-technique,,3,technique<--->technique
T1566.001,T1550.004,Undirected,26326,technique-technique,,1,technique<--->technique
T1566.001,T1204.002,Undirected,26327,technique-technique,,66,technique<--->technique
T1566.001,T1204.001,Undirected,26328,technique-technique,,29,technique<--->technique
T1566.001,T1078,Undirected,26329,technique-technique,,18,technique<--->technique
T1566.001,T1078.004,Undirected,26330,technique-technique,,3,technique<--->technique
T1566.001,T1078.002,Undirected,26331,technique-technique,,5,technique<--->technique
T1566.001,T1078.003,Undirected,26332,technique-technique,,4,technique<--->technique
T1566.001,T1125,Undirected,26333,technique-technique,,2,technique<--->technique
T1566.001,T1497,Undirected,26334,technique-technique,,1,technique<--->technique
T1566.001,T1497.001,Undirected,26335,technique-technique,,4,technique<--->technique
T1566.001,T1497.002,Undirected,26336,technique-technique,,2,technique<--->technique
T1566.001,T1102,Undirected,26337,technique-technique,,7,technique<--->technique
T1566.001,T1102.002,Undirected,26338,technique-technique,,10,technique<--->technique
T1566.001,T1102.001,Undirected,26339,technique-technique,,4,technique<--->technique
T1566.001,T1102.003,Undirected,26340,technique-technique,,1,technique<--->technique
T1566.001,T1047,Undirected,26341,technique-technique,,19,technique<--->technique
T1566.001,T1220,Undirected,26342,technique-technique,,3,technique<--->technique
T1566.002,T1566.003,Undirected,26343,technique-technique,,5,technique<--->technique
T1566.002,T1542.003,Undirected,26344,technique-technique,,2,technique<--->technique
T1566.002,T1057,Undirected,26345,technique-technique,,14,technique<--->technique
T1566.002,T1055,Undirected,26346,technique-technique,,4,technique<--->technique
T1566.002,T1055.004,Undirected,26347,technique-technique,,1,technique<--->technique
T1566.002,T1055.001,Undirected,26348,technique-technique,,5,technique<--->technique
T1566.002,T1055.012,Undirected,26349,technique-technique,,2,technique<--->technique
T1566.002,T1572,Undirected,26350,technique-technique,,3,technique<--->technique
T1566.002,T1090,Undirected,26351,technique-technique,,2,technique<--->technique
T1566.002,T1090.004,Undirected,26352,technique-technique,,1,technique<--->technique
T1566.002,T1090.002,Undirected,26353,technique-technique,,5,technique<--->technique
T1566.002,T1090.001,Undirected,26354,technique-technique,,4,technique<--->technique
T1566.002,T1090.003,Undirected,26355,technique-technique,,4,technique<--->technique
T1566.002,T1012,Undirected,26356,technique-technique,,7,technique<--->technique
T1566.002,T1620,Undirected,26357,technique-technique,,1,technique<--->technique
T1566.002,T1219,Undirected,26358,technique-technique,,7,technique<--->technique
T1566.002,T1021.001,Undirected,26359,technique-technique,,13,technique<--->technique
T1566.002,T1021.002,Undirected,26360,technique-technique,,10,technique<--->technique
T1566.002,T1021.004,Undirected,26361,technique-technique,,6,technique<--->technique
T1566.002,T1021.005,Undirected,26362,technique-technique,,1,technique<--->technique
T1566.002,T1021.006,Undirected,26363,technique-technique,,2,technique<--->technique
T1566.002,T1018,Undirected,26364,technique-technique,,8,technique<--->technique
T1566.002,T1091,Undirected,26365,technique-technique,,3,technique<--->technique
T1566.002,T1014,Undirected,26366,technique-technique,,1,technique<--->technique
T1566.002,T1053.005,Undirected,26367,technique-technique,,18,technique<--->technique
T1566.002,T1113,Undirected,26368,technique-technique,,6,technique<--->technique
T1566.002,T1593,Undirected,26369,technique-technique,,1,technique<--->technique
T1566.002,T1593.002,Undirected,26370,technique-technique,,1,technique<--->technique
T1566.002,T1593.001,Undirected,26371,technique-technique,,2,technique<--->technique
T1566.002,T1594,Undirected,26372,technique-technique,,2,technique<--->technique
T1566.002,T1505.001,Undirected,26373,technique-technique,,1,technique<--->technique
T1566.002,T1505.003,Undirected,26374,technique-technique,,8,technique<--->technique
T1566.002,T1489,Undirected,26375,technique-technique,,2,technique<--->technique
T1566.002,T1072,Undirected,26376,technique-technique,,1,technique<--->technique
T1566.002,T1518,Undirected,26377,technique-technique,,4,technique<--->technique
T1566.002,T1518.001,Undirected,26378,technique-technique,,9,technique<--->technique
T1566.002,T1608,Undirected,26379,technique-technique,,1,technique<--->technique
T1566.002,T1608.004,Undirected,26380,technique-technique,,2,technique<--->technique
T1566.002,T1608.001,Undirected,26381,technique-technique,,5,technique<--->technique
T1566.002,T1608.002,Undirected,26382,technique-technique,,1,technique<--->technique
T1566.002,T1528,Undirected,26383,technique-technique,,1,technique<--->technique
T1566.002,T1539,Undirected,26384,technique-technique,,2,technique<--->technique
T1566.002,T1558.003,Undirected,26385,technique-technique,,3,technique<--->technique
T1566.002,T1553.002,Undirected,26386,technique-technique,,9,technique<--->technique
T1566.002,T1553.006,Undirected,26387,technique-technique,,2,technique<--->technique
T1566.002,T1553.005,Undirected,26388,technique-technique,,2,technique<--->technique
T1566.002,T1195.002,Undirected,26389,technique-technique,,3,technique<--->technique
T1566.002,T1218,Undirected,26390,technique-technique,,1,technique<--->technique
T1566.002,T1218.003,Undirected,26391,technique-technique,,2,technique<--->technique
T1566.002,T1218.001,Undirected,26392,technique-technique,,1,technique<--->technique
T1566.002,T1218.004,Undirected,26393,technique-technique,,1,technique<--->technique
T1566.002,T1218.005,Undirected,26394,technique-technique,,10,technique<--->technique
T1566.002,T1218.007,Undirected,26395,technique-technique,,4,technique<--->technique
T1566.002,T1218.008,Undirected,26396,technique-technique,,1,technique<--->technique
T1566.002,T1218.010,Undirected,26397,technique-technique,,5,technique<--->technique
T1566.002,T1218.011,Undirected,26398,technique-technique,,10,technique<--->technique
T1566.002,T1082,Undirected,26399,technique-technique,,17,technique<--->technique
T1566.002,T1614.001,Undirected,26400,technique-technique,,1,technique<--->technique
T1566.002,T1016,Undirected,26401,technique-technique,,14,technique<--->technique
T1566.002,T1016.001,Undirected,26402,technique-technique,,2,technique<--->technique
T1566.002,T1049,Undirected,26403,technique-technique,,9,technique<--->technique
T1566.002,T1033,Undirected,26404,technique-technique,,13,technique<--->technique
T1566.002,T1216.001,Undirected,26405,technique-technique,,1,technique<--->technique
T1566.002,T1007,Undirected,26406,technique-technique,,4,technique<--->technique
T1566.002,T1569.002,Undirected,26407,technique-technique,,3,technique<--->technique
T1566.002,T1529,Undirected,26408,technique-technique,,1,technique<--->technique
T1566.002,T1124,Undirected,26409,technique-technique,,4,technique<--->technique
T1566.002,T1221,Undirected,26410,technique-technique,,3,technique<--->technique
T1566.002,T1199,Undirected,26411,technique-technique,,3,technique<--->technique
T1566.002,T1552.001,Undirected,26412,technique-technique,,6,technique<--->technique
T1566.002,T1552.002,Undirected,26413,technique-technique,,1,technique<--->technique
T1566.002,T1552.006,Undirected,26414,technique-technique,,1,technique<--->technique
T1566.002,T1552.004,Undirected,26415,technique-technique,,1,technique<--->technique
T1566.002,T1550,Undirected,26416,technique-technique,,1,technique<--->technique
T1566.002,T1550.001,Undirected,26417,technique-technique,,2,technique<--->technique
T1566.002,T1550.002,Undirected,26418,technique-technique,,5,technique<--->technique
T1566.002,T1550.003,Undirected,26419,technique-technique,,2,technique<--->technique
T1566.002,T1550.004,Undirected,26420,technique-technique,,1,technique<--->technique
T1566.002,T1204.002,Undirected,26421,technique-technique,,30,technique<--->technique
T1566.002,T1204.001,Undirected,26422,technique-technique,,35,technique<--->technique
T1566.002,T1078,Undirected,26423,technique-technique,,13,technique<--->technique
T1566.002,T1078.004,Undirected,26424,technique-technique,,3,technique<--->technique
T1566.002,T1078.002,Undirected,26425,technique-technique,,5,technique<--->technique
T1566.002,T1078.003,Undirected,26426,technique-technique,,4,technique<--->technique
T1566.002,T1125,Undirected,26427,technique-technique,,1,technique<--->technique
T1566.002,T1497.001,Undirected,26428,technique-technique,,3,technique<--->technique
T1566.002,T1497.002,Undirected,26429,technique-technique,,1,technique<--->technique
T1566.002,T1102,Undirected,26430,technique-technique,,5,technique<--->technique
T1566.002,T1102.002,Undirected,26431,technique-technique,,11,technique<--->technique
T1566.002,T1102.001,Undirected,26432,technique-technique,,1,technique<--->technique
T1566.002,T1102.003,Undirected,26433,technique-technique,,1,technique<--->technique
T1566.002,T1047,Undirected,26434,technique-technique,,12,technique<--->technique
T1566.002,T1220,Undirected,26435,technique-technique,,2,technique<--->technique
T1566.003,T1542.003,Undirected,26436,technique-technique,,1,technique<--->technique
T1566.003,T1057,Undirected,26437,technique-technique,,5,technique<--->technique
T1566.003,T1055.001,Undirected,26438,technique-technique,,1,technique<--->technique
T1566.003,T1572,Undirected,26439,technique-technique,,2,technique<--->technique
T1566.003,T1090.004,Undirected,26440,technique-technique,,1,technique<--->technique
T1566.003,T1090.002,Undirected,26441,technique-technique,,1,technique<--->technique
T1566.003,T1090.001,Undirected,26442,technique-technique,,2,technique<--->technique
T1566.003,T1090.003,Undirected,26443,technique-technique,,1,technique<--->technique
T1566.003,T1012,Undirected,26444,technique-technique,,2,technique<--->technique
T1566.003,T1620,Undirected,26445,technique-technique,,1,technique<--->technique
T1566.003,T1021.001,Undirected,26446,technique-technique,,4,technique<--->technique
T1566.003,T1021.002,Undirected,26447,technique-technique,,2,technique<--->technique
T1566.003,T1021.004,Undirected,26448,technique-technique,,2,technique<--->technique
T1566.003,T1021.006,Undirected,26449,technique-technique,,1,technique<--->technique
T1566.003,T1018,Undirected,26450,technique-technique,,2,technique<--->technique
T1566.003,T1053.005,Undirected,26451,technique-technique,,4,technique<--->technique
T1566.003,T1113,Undirected,26452,technique-technique,,3,technique<--->technique
T1566.003,T1593.001,Undirected,26453,technique-technique,,1,technique<--->technique
T1566.003,T1505.003,Undirected,26454,technique-technique,,2,technique<--->technique
T1566.003,T1489,Undirected,26455,technique-technique,,1,technique<--->technique
T1566.003,T1518,Undirected,26456,technique-technique,,1,technique<--->technique
T1566.003,T1518.001,Undirected,26457,technique-technique,,1,technique<--->technique
T1566.003,T1608.001,Undirected,26458,technique-technique,,1,technique<--->technique
T1566.003,T1608.002,Undirected,26459,technique-technique,,1,technique<--->technique
T1566.003,T1539,Undirected,26460,technique-technique,,1,technique<--->technique
T1566.003,T1558.003,Undirected,26461,technique-technique,,1,technique<--->technique
T1566.003,T1553.002,Undirected,26462,technique-technique,,3,technique<--->technique
T1566.003,T1553.005,Undirected,26463,technique-technique,,1,technique<--->technique
T1566.003,T1195.002,Undirected,26464,technique-technique,,1,technique<--->technique
T1566.003,T1218,Undirected,26465,technique-technique,,1,technique<--->technique
T1566.003,T1218.001,Undirected,26466,technique-technique,,2,technique<--->technique
T1566.003,T1218.005,Undirected,26467,technique-technique,,2,technique<--->technique
T1566.003,T1218.010,Undirected,26468,technique-technique,,1,technique<--->technique
T1566.003,T1218.011,Undirected,26469,technique-technique,,2,technique<--->technique
T1566.003,T1082,Undirected,26470,technique-technique,,5,technique<--->technique
T1566.003,T1614.001,Undirected,26471,technique-technique,,1,technique<--->technique
T1566.003,T1016,Undirected,26472,technique-technique,,3,technique<--->technique
T1566.003,T1016.001,Undirected,26473,technique-technique,,1,technique<--->technique
T1566.003,T1049,Undirected,26474,technique-technique,,2,technique<--->technique
T1566.003,T1033,Undirected,26475,technique-technique,,4,technique<--->technique
T1566.003,T1007,Undirected,26476,technique-technique,,1,technique<--->technique
T1566.003,T1569.002,Undirected,26477,technique-technique,,1,technique<--->technique
T1566.003,T1529,Undirected,26478,technique-technique,,1,technique<--->technique
T1566.003,T1124,Undirected,26479,technique-technique,,1,technique<--->technique
T1566.003,T1221,Undirected,26480,technique-technique,,1,technique<--->technique
T1566.003,T1199,Undirected,26481,technique-technique,,1,technique<--->technique
T1566.003,T1552.001,Undirected,26482,technique-technique,,1,technique<--->technique
T1566.003,T1552.004,Undirected,26483,technique-technique,,1,technique<--->technique
T1566.003,T1550,Undirected,26484,technique-technique,,1,technique<--->technique
T1566.003,T1550.001,Undirected,26485,technique-technique,,1,technique<--->technique
T1566.003,T1550.003,Undirected,26486,technique-technique,,1,technique<--->technique
T1566.003,T1550.004,Undirected,26487,technique-technique,,1,technique<--->technique
T1566.003,T1204.002,Undirected,26488,technique-technique,,8,technique<--->technique
T1566.003,T1204.001,Undirected,26489,technique-technique,,5,technique<--->technique
T1566.003,T1078,Undirected,26490,technique-technique,,4,technique<--->technique
T1566.003,T1078.004,Undirected,26491,technique-technique,,1,technique<--->technique
T1566.003,T1078.002,Undirected,26492,technique-technique,,1,technique<--->technique
T1566.003,T1078.003,Undirected,26493,technique-technique,,1,technique<--->technique
T1566.003,T1497.001,Undirected,26494,technique-technique,,2,technique<--->technique
T1566.003,T1102,Undirected,26495,technique-technique,,1,technique<--->technique
T1566.003,T1102.002,Undirected,26496,technique-technique,,3,technique<--->technique
T1566.003,T1047,Undirected,26497,technique-technique,,5,technique<--->technique
T1566.003,T1220,Undirected,26498,technique-technique,,1,technique<--->technique
T1542.003,T1057,Undirected,26499,technique-technique,,2,technique<--->technique
T1542.003,T1055,Undirected,26500,technique-technique,,1,technique<--->technique
T1542.003,T1055.001,Undirected,26501,technique-technique,,1,technique<--->technique
T1542.003,T1090,Undirected,26502,technique-technique,,1,technique<--->technique
T1542.003,T1090.002,Undirected,26503,technique-technique,,2,technique<--->technique
T1542.003,T1090.001,Undirected,26504,technique-technique,,1,technique<--->technique
T1542.003,T1090.003,Undirected,26505,technique-technique,,1,technique<--->technique
T1542.003,T1012,Undirected,26506,technique-technique,,1,technique<--->technique
T1542.003,T1620,Undirected,26507,technique-technique,,1,technique<--->technique
T1542.003,T1021.001,Undirected,26508,technique-technique,,2,technique<--->technique
T1542.003,T1021.002,Undirected,26509,technique-technique,,3,technique<--->technique
T1542.003,T1021.004,Undirected,26510,technique-technique,,1,technique<--->technique
T1542.003,T1091,Undirected,26511,technique-technique,,1,technique<--->technique
T1542.003,T1496,Undirected,26512,technique-technique,,1,technique<--->technique
T1542.003,T1014,Undirected,26513,technique-technique,,2,technique<--->technique
T1542.003,T1053.005,Undirected,26514,technique-technique,,2,technique<--->technique
T1542.003,T1113,Undirected,26515,technique-technique,,1,technique<--->technique
T1542.003,T1593.001,Undirected,26516,technique-technique,,1,technique<--->technique
T1542.003,T1505.003,Undirected,26517,technique-technique,,1,technique<--->technique
T1542.003,T1489,Undirected,26518,technique-technique,,1,technique<--->technique
T1542.003,T1608.001,Undirected,26519,technique-technique,,1,technique<--->technique
T1542.003,T1608.002,Undirected,26520,technique-technique,,1,technique<--->technique
T1542.003,T1528,Undirected,26521,technique-technique,,1,technique<--->technique
T1542.003,T1553.002,Undirected,26522,technique-technique,,2,technique<--->technique
T1542.003,T1195.002,Undirected,26523,technique-technique,,1,technique<--->technique
T1542.003,T1218,Undirected,26524,technique-technique,,1,technique<--->technique
T1542.003,T1218.001,Undirected,26525,technique-technique,,1,technique<--->technique
T1542.003,T1218.005,Undirected,26526,technique-technique,,1,technique<--->technique
T1542.003,T1218.010,Undirected,26527,technique-technique,,1,technique<--->technique
T1542.003,T1218.011,Undirected,26528,technique-technique,,3,technique<--->technique
T1542.003,T1082,Undirected,26529,technique-technique,,1,technique<--->technique
T1542.003,T1614.001,Undirected,26530,technique-technique,,1,technique<--->technique
T1542.003,T1016,Undirected,26531,technique-technique,,2,technique<--->technique
T1542.003,T1049,Undirected,26532,technique-technique,,2,technique<--->technique
T1542.003,T1033,Undirected,26533,technique-technique,,2,technique<--->technique
T1542.003,T1569.002,Undirected,26534,technique-technique,,1,technique<--->technique
T1542.003,T1529,Undirected,26535,technique-technique,,1,technique<--->technique
T1542.003,T1124,Undirected,26536,technique-technique,,1,technique<--->technique
T1542.003,T1221,Undirected,26537,technique-technique,,2,technique<--->technique
T1542.003,T1199,Undirected,26538,technique-technique,,1,technique<--->technique
T1542.003,T1550.001,Undirected,26539,technique-technique,,1,technique<--->technique
T1542.003,T1550.002,Undirected,26540,technique-technique,,1,technique<--->technique
T1542.003,T1204.002,Undirected,26541,technique-technique,,2,technique<--->technique
T1542.003,T1204.001,Undirected,26542,technique-technique,,2,technique<--->technique
T1542.003,T1078,Undirected,26543,technique-technique,,3,technique<--->technique
T1542.003,T1078.004,Undirected,26544,technique-technique,,1,technique<--->technique
T1542.003,T1497.001,Undirected,26545,technique-technique,,1,technique<--->technique
T1542.003,T1102.002,Undirected,26546,technique-technique,,2,technique<--->technique
T1542.003,T1102.001,Undirected,26547,technique-technique,,1,technique<--->technique
T1542.003,T1047,Undirected,26548,technique-technique,,2,technique<--->technique
T1542.003,T1220,Undirected,26549,technique-technique,,1,technique<--->technique
T1057,T1055,Undirected,26550,technique-technique,,5,technique<--->technique
T1057,T1055.001,Undirected,26551,technique-technique,,3,technique<--->technique
T1057,T1055.002,Undirected,26552,technique-technique,,1,technique<--->technique
T1057,T1055.012,Undirected,26553,technique-technique,,1,technique<--->technique
T1057,T1572,Undirected,26554,technique-technique,,2,technique<--->technique
T1057,T1090,Undirected,26555,technique-technique,,2,technique<--->technique
T1057,T1090.004,Undirected,26556,technique-technique,,1,technique<--->technique
T1057,T1090.002,Undirected,26557,technique-technique,,4,technique<--->technique
T1057,T1090.001,Undirected,26558,technique-technique,,5,technique<--->technique
T1057,T1090.003,Undirected,26559,technique-technique,,4,technique<--->technique
T1057,T1012,Undirected,26560,technique-technique,,7,technique<--->technique
T1057,T1620,Undirected,26561,technique-technique,,1,technique<--->technique
T1057,T1219,Undirected,26562,technique-technique,,4,technique<--->technique
T1057,T1021.001,Undirected,26563,technique-technique,,7,technique<--->technique
T1057,T1021.002,Undirected,26564,technique-technique,,9,technique<--->technique
T1057,T1021.004,Undirected,26565,technique-technique,,4,technique<--->technique
T1057,T1021.005,Undirected,26566,technique-technique,,1,technique<--->technique
T1057,T1021.006,Undirected,26567,technique-technique,,2,technique<--->technique
T1057,T1018,Undirected,26568,technique-technique,,8,technique<--->technique
T1057,T1091,Undirected,26569,technique-technique,,4,technique<--->technique
T1057,T1496,Undirected,26570,technique-technique,,2,technique<--->technique
T1057,T1014,Undirected,26571,technique-technique,,4,technique<--->technique
T1057,T1053.003,Undirected,26572,technique-technique,,2,technique<--->technique
T1057,T1053.005,Undirected,26573,technique-technique,,16,technique<--->technique
T1057,T1029,Undirected,26574,technique-technique,,1,technique<--->technique
T1057,T1113,Undirected,26575,technique-technique,,5,technique<--->technique
T1057,T1593.002,Undirected,26576,technique-technique,,1,technique<--->technique
T1057,T1593.001,Undirected,26577,technique-technique,,2,technique<--->technique
T1057,T1594,Undirected,26578,technique-technique,,1,technique<--->technique
T1057,T1505.003,Undirected,26579,technique-technique,,8,technique<--->technique
T1057,T1489,Undirected,26580,technique-technique,,1,technique<--->technique
T1057,T1518,Undirected,26581,technique-technique,,7,technique<--->technique
T1057,T1518.001,Undirected,26582,technique-technique,,12,technique<--->technique
T1057,T1608,Undirected,26583,technique-technique,,1,technique<--->technique
T1057,T1608.001,Undirected,26584,technique-technique,,5,technique<--->technique
T1057,T1608.002,Undirected,26585,technique-technique,,1,technique<--->technique
T1057,T1528,Undirected,26586,technique-technique,,1,technique<--->technique
T1057,T1539,Undirected,26587,technique-technique,,1,technique<--->technique
T1057,T1558.001,Undirected,26588,technique-technique,,1,technique<--->technique
T1057,T1558.003,Undirected,26589,technique-technique,,2,technique<--->technique
T1057,T1553.002,Undirected,26590,technique-technique,,7,technique<--->technique
T1057,T1553.006,Undirected,26591,technique-technique,,1,technique<--->technique
T1057,T1553.005,Undirected,26592,technique-technique,,1,technique<--->technique
T1057,T1195.002,Undirected,26593,technique-technique,,1,technique<--->technique
T1057,T1218,Undirected,26594,technique-technique,,1,technique<--->technique
T1057,T1218.003,Undirected,26595,technique-technique,,1,technique<--->technique
T1057,T1218.001,Undirected,26596,technique-technique,,2,technique<--->technique
T1057,T1218.004,Undirected,26597,technique-technique,,1,technique<--->technique
T1057,T1218.005,Undirected,26598,technique-technique,,8,technique<--->technique
T1057,T1218.007,Undirected,26599,technique-technique,,1,technique<--->technique
